url,title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
,"Pride and Glory",movie,"Crime, Drama, Thriller",2008,tt0482572,6.6,63994,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, PA, PE, PY, RS, SV, TC, UY, VE"
,"Scooby-Doo on Zombie Island",movie,"Adventure, Animation, Comedy",1998,tt0166792,7.7,19072,"AR, BO, BR, CL, CO, CR, MX, PE, SV, US, UY"
,"Georgia Rule",movie,"Comedy, Drama",2007,tt0791304,5.9,27663,"AG, BA, BB, BG, BS, CZ, HR, HU, MD, ME, MK, PL, RO, SI, SK, TT"
,"Over Her Dead Body",movie,"Comedy, Fantasy, Romance",2008,tt0785007,5.3,25792,"AG, BB, BS, HN, NI, TT, US"
,"Mama's Boy",movie,"Comedy, Drama",2007,tt0415141,5.1,6016,"AR, BR, CO"
,Watchmen,movie,"Action, Drama, Mystery",2009,tt0409459,7.6,590267,"AG, BB, BS, HN, NI, TT, US"
,"Friday the 13th",movie,"Horror, Mystery, Thriller",2009,tt0758746,5.5,119792,"AG, BB, BS, HN, NI, TT, US"
,"Gran Torino",movie,Drama,2008,tt1205489,8.1,825659,"AD, AG, BB, BE, BS, ES, FR, HN, MC, NI, PT, RS, TT, US"
,"Bah Humduck!: A Looney Tunes Christmas",movie,"Adventure, Animation, Comedy",2006,tt0896522,6.3,1470,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"Mr. Woodcock",movie,"Comedy, Romance, Sport",2007,tt0419984,5.2,37257,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,Semi-Pro,movie,"Comedy, Sport",2008,tt0839980,5.8,86901,"AG, AR, BB, BO, BR, BS, CL, CO, CR, GT, HN, MX, NI, PE, SV, TT, US, UY"
,"Barbie: Fairytopia",movie,"Animation, Family, Fantasy",2005,tt0450982,6.1,5473,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"Let the Right One In",movie,"Drama, Fantasy, Horror",2008,tt1139797,7.8,230059,"CZ, PL"
,"Harold & Kumar Escape from Guantanamo Bay",movie,"Adventure, Comedy",2008,tt0481536,6.5,143055,"AG, BB, BS, NI, TT"
,"Scooby-Doo and the Ghoul School",movie,"Animation, Comedy, Family",1988,tt0189071,6.8,6301,"AR, BO, BR, CL, CO, CR, GT, MX, PE, SV, UY"
,"Chill Out, Scooby-Doo!",movie,"Adventure, Animation, Comedy",2007,tt1097636,6.5,3922,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"Scooby-Doo! Pirates Ahoy!",movie,"Adventure, Animation, Comedy",2006,tt0867418,6.5,4086,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
,"Righteous Kill",movie,"Crime, Mystery, Thriller",2008,tt1034331,6,93040,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"Withnail and I",movie,"Comedy, Drama",1987,tt0094336,7.5,48927,"AG, BB, BS, HN, NI, TT, US"
,"Angels & Demons",movie,"Action, Mystery, Thriller",2009,tt0808151,6.7,313268,"AR, BA, BG, BO, BR, BZ, CL, CO, CR, DO, EC, GT, HR, HU, JM, LC, MD, ME, MK, MX, PA, PE, PY, SI, SK, SV, TC, UY, VE"
,Doomsday,movie,"Action, Sci-Fi, Thriller",2008,tt0483607,5.9,80740,"AG, BB, BS, HN, NI, RS, TT, US"
,"Bury My Heart at Wounded Knee",movie,"Drama, History, Western",2007,tt0821638,7.1,7679,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"The Foot Fist Way",movie,Comedy,2006,tt0492619,6.2,13806,"AG, BB, BS, NI, TT"
,"Welcome Home, Roscoe Jenkins",movie,"Comedy, Romance",2008,tt0494652,5.5,16012,"AG, BB, BS, HN, NI, TT, US"
,"American Outlaws",movie,"Action, Western",2001,tt0244000,5.9,17864,"BZ, DO, EC, JM, LC, PA, PY, TC, VE"
,"Man of the House",movie,"Comedy, Crime",2005,tt0331933,5.5,25609,"AG, BB, BS, HN, NI, TT"
,Closure,movie,"Crime, Drama, Horror",2007,tt0480011,5.5,7515,FR
,"Mesrine: Killer Instinct",movie,"Action, Biography, Crime",2008,tt1259014,7.5,35621,FR
,"Superman: Doomsday",movie,"Action, Adventure, Animation",2007,tt0934706,6.9,23809,"AG, AR, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, TT, UY, VE"
,"Waiting for the Hearse",movie,Comedy,1985,tt0089108,8,7557,"AR, BO, BR, CL, CO, CR, GT, MX, PE, SV, UY"
,"The Wolf Man",movie,"Horror, Mystery, Romance",1941,tt0034398,7.2,31819,"AR, BO, CL, CO, CR, GT, MX, PE, SV, UY"
,"Christmas with the Kranks",movie,"Comedy, Family",2004,tt0388419,5.5,58103,"AR, BO, BR, CL, CO, CR, GT, MX, PE, SV, UY"
,"The Last Trapper",movie,"Adventure, Documentary, Drama",2004,tt0395514,7.1,1815,"FR, MC"
,CJ7,movie,"Adventure, Comedy, Drama",2008,tt0940709,6.4,17538,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, SI, SK"
,"Open Season 2",movie,"Adventure, Animation, Comedy",2008,tt1107365,5.5,27090,"AR, BO, BR, CL, CO, CR, GT, MX, PE, SV, UY"
,"A Dirty Shame",movie,Comedy,2004,tt0365125,5.1,13726,"BZ, DO, EC, JM, LC, PA, PY, TC, VE"
,"Mercenary for Justice",movie,"Action, Drama, Thriller",2006,tt0427528,4,4534,"BZ, DO, EC, JM, LC, PA, PY, TC, VE"
,"Les randonneurs à Saint-Tropez",movie,Comedy,2008,tt0991350,4.6,619,"FR, MC"
,"Tout pour plaire",movie,Comedy,2005,tt0412298,6,1020,"FR, MC"
,"Dickie Roberts: Former Child Star",movie,Comedy,2003,tt0325258,5.6,15824,"AG, BB, BS, NI, TT"
,"Breaker Morant",movie,"Drama, History, War",1980,tt0080310,7.8,14672,"AG, BB, BS, HN, NI, TT, US"
,"The Unborn",movie,"Horror, Mystery, Thriller",2009,tt1139668,4.7,53744,"AR, BO, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,Quarantine,movie,"Horror, Sci-Fi, Thriller",2008,tt1082868,6,78910,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
,Heartburn,movie,"Comedy, Drama",1986,tt0091188,6.1,12775,"AG, BB, BS, TT"
,"Batman: Gotham Knight",movie,"Action, Animation, Crime",2008,tt1117563,6.6,30623,"AG, BB, BS, NI, TT"
,"Sweeney Todd: The Demon Barber of Fleet Street",movie,"Drama, Horror, Musical",2007,tt0408236,7.3,392616,"FR, PT"
,"She Wore a Yellow Ribbon",movie,Western,1949,tt0041866,7.2,19714,"FR, MC"
,Radio,movie,"Biography, Drama, Sport",2003,tt0316465,6.9,44639,"AG, BB, BS, HN, NI, RS, TT"
,"When Trumpets Fade",movie,"Action, Drama, War",1998,tt0135706,7,8484,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, ES, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, PA, PE, PL, PY, RO, SI, SK, SV, TC, TT, US, UY, VE"
,"The Women",movie,"Comedy, Drama",2008,tt0430770,5,23456,"AG, BB, BS, HN, NI, TT, US"
,"Justice League: The New Frontier",movie,"Action, Adventure, Animation",2008,tt0902272,6.9,21642,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,Slacker,movie,"Comedy, Drama",1990,tt0102943,7,23967,"AG, BB, BS, HN, NI, TT, US"
,Recount,movie,"Drama, History",2008,tt1000771,7.3,13774,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, ES, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, PA, PE, PL, PY, RO, SI, SK, SV, TC, TT, US, UY, VE"
,"Starter for 10",movie,"Comedy, Drama, Romance",2006,tt0477095,6.7,25477,"AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, PA, PE, PL, PY, RO, SI, SK, SV, TC, TT, US, UY, VE"
,"Auto Focus",movie,"Biography, Crime, Drama",2002,tt0298744,6.7,15332,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"You Got Served",movie,"Drama, Music",2004,tt0365957,3.9,28820,"BZ, DO, EC, JM, LC, PA, PY, TC, VE"
,Captivity,movie,"Crime, Horror, Mystery",2007,tt0374563,4.6,23851,FR
,Devour,movie,Horror,2005,tt0406706,4.7,5675,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,2012,movie,"Action, Adventure, Sci-Fi",2009,tt1190080,5.8,404047,"AR, BA, BG, BO, BR, BZ, CL, CO, CR, CZ, DO, EC, GT, HR, HU, JM, LC, MD, ME, MK, MX, PA, PE, PL, PY, RO, SI, SK, SV, TC, UY, VE"
,"3:10 to Yuma",movie,"Drama, Thriller, Western",1957,tt0050086,7.6,22318,"AR, BO, BR, CL, CO, CR, GT, MX, PE, SV, UY"
,"Beauty Shop",movie,Comedy,2005,tt0388500,5.6,19015,"AG, BB, BS, HN, NI, TT"
,"Hoop Dreams",movie,"Documentary, Drama, Sport",1994,tt0110057,8.3,28390,"AG, BB, BS, HN, NI, RS, TT, US"
,"Cadillac Records",movie,"Biography, Drama, Music",2008,tt1042877,7,23427,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"Infernal Affairs III",movie,"Action, Crime, Drama",2003,tt0374339,6.8,15000,"HN, RS, US"
,"Great Expectations",movie,"Adventure, Drama, Mystery",1946,tt0038574,7.8,26855,"AG, BB, BS, HN, NI, TT, US"
,"The Express",movie,"Biography, Drama, Sport",2008,tt0469903,7.2,23055,US
,"Nights in Rodanthe",movie,"Drama, Romance",2008,tt0956038,6,26679,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
,"Out for Justice",movie,"Action, Crime, Drama",1991,tt0102614,6.1,26284,"AR, BO, BR, CL, CO, CR, GT, MX, PE, SV, UY"
,"Killing Me Softly",movie,"Drama, Mystery, Romance",2002,tt0250468,5.4,19726,"AG, BB, BS, HN, NI, RS, TT, US"
,Leviathan,movie,"Adventure, Horror, Mystery",1989,tt0097737,5.8,24669,"AG, BB, BS, HN, NI, RS, TT, US"
,"Death Wish II",movie,"Action, Crime, Drama",1982,tt0082250,6,18731,"AG, BB, BS, HN, NI, TT, US"
,"Body Heat",movie,"Crime, Drama, Romance",1981,tt0082089,7.4,41060,"BZ, DO, EC, JM, LC, PA, PY, TC, VE"
,Coluche,movie,"Biography, Comedy, Drama",2008,tt1174034,5.6,740,"FR, MC"
,"First Sunday",movie,"Comedy, Crime, Drama",2008,tt0486578,4.6,11861,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"Drive Me Crazy",movie,"Comedy, Drama, Romance",1999,tt0164114,5.8,21702,"AG, BB, BS, NI, TT"
,"The Pentagon Wars",movie,"Comedy, War",1998,tt0144550,7.1,5288,"AD, AG, BA, BB, BG, BO, BS, BZ, CL, CR, DK, DO, EC, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, PA, PE, PL, PY, SI, SK, SV, TC, TT, US, UY, VE"
,"The Manchurian Candidate",movie,"Drama, Mystery, Sci-Fi",2004,tt0368008,6.6,118159,"AG, BB, BS, HN, NI, TT, US"
,"Black Beauty",movie,"Adventure, Drama, Family",1994,tt0109279,6.6,10839,"FR, MC"
,Gia,movie,"Biography, Drama, Romance",1998,tt0123865,6.9,51409,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"Anything for Her",movie,"Crime, Drama, Thriller",2008,tt1217637,7.1,9917,FR
,Ladies,movie,Comedy,2008,tt1175505,5.4,2277,PL
,"Paul Blart: Mall Cop",movie,"Action, Comedy, Crime",2009,tt1114740,5.3,119164,"AR, BO, BR, CL, CO, CR, GT, HN, MX, PE, RS, SV, UY"
,"The Boy in the Striped Pajamas",movie,"Drama, War",2008,tt0914798,7.7,253144,"DK, FI, NO, SE"
,"Lean on Me",movie,"Biography, Drama",1989,tt0097722,7.4,23329,"AG, BB, BS, NI, TT"
,"Beau Travail",movie,"Drama, War",1999,tt0209933,7.3,15744,"AG, BB, BS, HN, NI, TT, US"
,Podium,movie,"Comedy, Music",2004,tt0354836,6.4,4464,"FR, MC"
,"My Wife Is an Actress",movie,"Comedy, Drama, Romance",2001,tt0269499,6.4,3773,"FR, MC"
,"Happily Ever After",movie,"Comedy, Drama, Music",2004,tt0381270,6.4,5524,"FR, MC"
,"Le code a changé",movie,"Comedy, Drama",2009,tt1193088,5.8,2137,"FR, MC"
,Havoc,movie,"Crime, Drama",2005,tt0285175,5.4,20820,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,Ugetsu,movie,"Drama, Fantasy, War",1953,tt0046478,8.1,26443,"AG, BB, BS, HN, NI, TT, US"
,Spy(Ies),movie,"Drama, Romance, Thriller",2009,tt1149592,5.9,1141,"FR, MC"
,"Love & Basketball",movie,"Drama, Romance, Sport",2000,tt0199725,7.2,24869,"AG, BS, TT"
,"Tom and Jerry: The Magic Ring",movie,"Adventure, Animation, Comedy",2001,tt0303151,6.2,3768,"AD, AR, BA, BE, BG, BO, BR, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HR, HU, JM, LC, MC, MD, ME, MK, MX, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, UY, VE"
,"The Long Good Friday",movie,"Crime, Drama, Mystery",1980,tt0081070,7.6,26637,"AG, BB, BS, HN, NI, TT, US"
,"Not Easily Broken",movie,"Drama, Romance",2009,tt0795438,6.1,3270,"BZ, DO, EC, JM, LC, PA, PY, TC, VE"
,Coraline,movie,"Animation, Drama, Family",2009,tt0327597,7.8,275164,"AG, BB, BS, NI, TT"
,"Little Black Book",movie,"Comedy, Drama, Romance",2004,tt0361841,5.3,19265,"AG, BS"
,"Batman: Mask of the Phantasm",movie,"Action, Adventure, Animation",1993,tt0106364,7.8,58657,"AD, AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DK, DO, EC, ES, FI, GT, JM, LC, MX, NI, NO, PA, PE, PY, SE, SV, TC, TT, UY, VE"
,"Uptown Girls",movie,"Comedy, Drama, Romance",2003,tt0263757,6.2,44975,"AG, BB, BS, HN, NI, RS, TT, US"
,"Rachel Getting Married",movie,"Drama, Romance",2008,tt1084950,6.7,51864,"BG, CZ, PL, RO"
,"Barbie as Rapunzel",movie,"Animation, Family, Fantasy",2002,tt0313255,6.5,8568,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"Barbie of Swan Lake",movie,"Animation, Family",2003,tt0383206,6.5,8031,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"Einstein and Eddington",movie,"Biography, Drama, History",2008,tt0995036,7.2,7812,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"The Lodger",movie,"Crime, Horror, Mystery",2009,tt0851530,5.7,5414,"BZ, DO, EC, JM, LC, PA, PY, TC, VE"
,"Only Yesterday",movie,"Animation, Drama, Romance",1991,tt0102587,7.6,38582,"AG, BB, BS, HN, NI, TT, US"
,"Crank: High Voltage",movie,"Action, Crime, Thriller",2009,tt1121931,6.1,161290,"HN, RS, US"
,"The Pink Panther 2",movie,"Action, Adventure, Comedy",2009,tt0838232,5.6,49217,"HN, US"
,"Barbie as The Princess and the Pauper",movie,"Animation, Comedy, Family",2004,tt0426955,7,9830,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"Barbie in the Nutcracker",movie,"Animation, Family, Musical",2001,tt0288441,6.4,8579,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,De-Lovely,movie,"Biography, Drama, Music",2004,tt0352277,6.6,11972,"AG, BB, BS, HN, NI, TT, US"
,"The Red Balloon",movie,"Comedy, Drama, Family",1956,tt0048980,8.1,20536,"AG, BB, BS, HN, NI, RS, TT, US"
,"Pom Poko",movie,"Animation, Comedy, Drama",1994,tt0110008,7.3,35731,"AG, BB, BS, HN, NI, TT, US"
,"District 13: Ultimatum",movie,"Action, Crime, Thriller",2009,tt1247640,6.5,46614,"AR, BE, BO, BR, CL, CO, CR, FR, GT, MX, PE, SV, UY"
,"Wonder Woman",movie,"Action, Adventure, Animation",2009,tt1186373,7.2,18998,"AG, AR, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, TT, UY, VE"
,"Mesrine: Public Enemy No. 1",movie,"Action, Biography, Crime",2008,tt0411272,7.4,31511,FR
,"The Cat Returns",movie,"Adventure, Animation, Comedy",2002,tt0347618,7.1,66656,"AG, BB, BS, HN, NI, TT, US"
,"Lupin III: The Castle of Cagliostro",movie,"Action, Adventure, Animation",1979,tt0079833,7.6,34219,"DO, JM, PA, PY, VE"
,"Role Models",movie,Comedy,2008,tt0430922,6.8,243512,US
,"Missing in Action",movie,"Action, Adventure, Drama",1984,tt0087727,5.4,16972,US
,"Cosy Dens",movie,"Comedy, Drama",1999,tt0167331,8.1,6305,"CZ, SK"
,Metropolitan,movie,"Comedy, Drama, Romance",1989,tt0100142,7.3,12601,"AG, BB, BS, HN, NI, TT, US"
,"Play Misty for Me",movie,"Drama, Thriller",1971,tt0067588,6.9,32572,"BO, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"The Notorious Bettie Page",movie,"Biography, Drama",2005,tt0404802,6.5,11785,"AR, BA, BG, BO, BR, BZ, CL, CO, CR, CZ, DO, EC, GT, HR, HU, JM, LC, MD, ME, MK, MX, PA, PE, PL, PY, RO, SI, SK, SV, TC, UY, VE"
,"Ben 10: Secret of the Omnitrix",movie,"Action, Adventure, Animation",2007,tt1146431,7.4,4467,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"Don't Tell Mom the Babysitter's Dead",movie,Comedy,1991,tt0101757,6.3,38944,"AR, BO, BR, BZ, CL, CO, CR, DK, DO, EC, FI, GT, JM, LC, MX, NO, PA, PE, PY, SE, SV, TC, UY, VE"
,"Don't Die Too Hard!",movie,Comedy,2001,tt0259060,5.7,5834,"FR, MC"
,"The Family That Preys",movie,Drama,2008,tt1142798,6,8159,"AG, BB, BS, HN, NI, TT, US"
,Revanche,movie,"Crime, Drama, Romance",2008,tt1173745,7.5,16215,"AG, BB, BS, HN, NI, TT, US"
,Shadows,movie,"Drama, Music, Romance",1958,tt0053270,7.2,12807,"AG, BB, BS, HN, NI, TT, US"
,"Monsters vs. Aliens",movie,"Action, Adventure, Animation",2009,tt0892782,6.4,179321,"AG, BB, BS, NI, TT"
,"Teen Wolf Too",movie,"Comedy, Fantasy",1987,tt0094118,3.5,12673,"AG, BB, BS, NI, TT"
,"Scooby-Doo and the Cyber Chase",movie,"Action, Adventure, Animation",2001,tt0290057,7.1,10159,"AR, BO, BR, CL, CO, CR, GT, MX, PE, SV, US, UY"
,"Fire in the Sky",movie,"Biography, Drama, Fantasy",1993,tt0106912,6.5,29315,"AG, BB, BS, TT"
,"Vacancy 2: The First Cut",movie,"Horror, Thriller",2008,tt1204979,4.9,8695,"BZ, DO, EC, JM, LC, PA, PY, TC, VE"
,"Mommie Dearest",movie,"Biography, Drama",1981,tt0082766,6.6,18878,"AG, BB, BS, NI, TT"
,"Ghidorah, the Three-Headed Monster",movie,"Action, Adventure, Fantasy",1964,tt0058544,6.5,8303,"AG, BB, BS, HN, NI, TT, US"
,"Class Action",movie,"Drama, Thriller",1991,tt0101590,6.4,8451,"AG, BB, BS, NI, TT"
,"Only the Strong",movie,"Action, Drama",1993,tt0107750,6.5,7088,"AG, BB, BS, HN, NI, TT"
,"Batman & Mr. Freeze: SubZero",movie,"Action, Animation, Crime",1998,tt0143127,7.1,18560,"AG, AR, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, TT, UY, VE"
,"Dark Blue World",movie,"Action, Drama, Romance",2001,tt0244479,7.1,6158,"CZ, SK"
,"The Mummy",movie,"Fantasy, Horror",1932,tt0023245,7,31055,"AR, BO, CL, CO, CR, GT, MX, PE, SV, UY"
,"Barbie and the Magic of Pegasus",movie,"Animation, Family, Romance",2005,tt0480345,6.6,5652,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"Autumn Spring",movie,"Comedy, Drama, Family",2001,tt0286476,7.4,1857,"CZ, SK"
,"Go Fast",movie,"Action, Crime, Drama",2008,tt1179855,5.8,2035,"BE, FR"
,"King's Game",movie,"Drama, Thriller",2004,tt0378215,7.3,4885,"DK, FI, NO, SE"
,"Ben 10: Race Against Time",movie,"Action, Adventure, Family",2007,tt1037011,4.2,5556,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
,They,movie,"Horror, Mystery, Thriller",2002,tt0283632,4.8,14205,"HN, US"
,Selena,movie,"Biography, Drama, Music",1997,tt0120094,6.9,32275,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"Carnival of Souls",movie,"Horror, Mystery",1962,tt0055830,7,28853,"AG, BB, BS, HN, NI, RS, TT, US"
,"The Adventures of Elmo in Grouchland",movie,"Adventure, Comedy, Family",1999,tt0159421,5.8,3830,"BZ, DO, EC, JM, LC, PA, PY, TC, VE"
,Juice,movie,"Action, Crime, Drama",1992,tt0104573,7,31079,"AG, BS, TT"
,"My Neighbors the Yamadas",movie,"Animation, Comedy, Family",1999,tt0206013,7.1,16467,"AG, BB, BS, HN, NI, TT, US"
,"Space Is the Place",movie,"Music, Sci-Fi",1974,tt0072195,6.5,1540,"AG, BB, BS, HN, NI, TT, US"
,"Whatever It Takes",movie,"Comedy, Drama, Romance",2000,tt0202402,5.5,12312,"BZ, DO, EC, JM, LC, PA, PY, TC, VE"
,"Batman Beyond: Return of the Joker",movie,"Action, Animation, Crime",2000,tt0233298,7.7,30371,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
,"Teen Titans: Trouble in Tokyo",movie,"Action, Adventure, Animation",2006,tt0816671,7,6984,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
,"The Tiger Brigades",movie,"Action, Adventure, Crime",2006,tt0462667,5.8,1746,FR
,"Down to Earth",movie,"Comedy, Fantasy",2001,tt0231775,5.4,25021,"AG, BB, BS, HN, NI, TT, US"
,"Fantastic Planet",movie,"Animation, Sci-Fi",1973,tt0070544,7.7,38226,"AG, BB, BS, HN, NI, RS, TT, US"
,"The Jack Bull",movie,"Drama, Western",1999,tt0171410,6.8,5386,"AD, AR, BA, BG, BO, BR, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, HR, HU, JM, LC, MD, ME, MK, MX, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, UY, VE"
,"The Texas Chainsaw Massacre 2",movie,"Comedy, Horror",1986,tt0092076,5.6,39743,"AG, BS, TT"
,"Sometimes in April",movie,"Drama, History, War",2005,tt0400063,7.8,6130,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
,Schizopolis,movie,"Comedy, Fantasy, Mystery",1996,tt0117561,6.7,6144,"AG, BB, BS, HN, NI, TT"
,"The Mod Squad",movie,"Action, Crime, Thriller",1999,tt0120757,4.3,9613,"AG, BB, BS, NI, TT"
,"Scooby-Doo and the Samurai Sword",movie,"Action, Animation, Comedy",2008,tt1421378,6.4,3508,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
,"Black Narcissus",movie,Drama,1947,tt0039192,7.7,28533,"AG, BB, BS, HN, NI, TT, US"
,"Hobson's Choice",movie,"Comedy, Drama, Romance",1954,tt0047094,7.7,9074,"AG, BB, BS, HN, NI, TT, US"
,"The Country Teacher",movie,"Drama, Romance",2008,tt1284526,6.9,1527,"CZ, SK"
,"The Infernal Cauldron",movie,"Horror, Short",1903,tt0135180,6.6,2471,"AG, BB, BS, HN, NI, TT, US"
,"Where the Wild Things Are",movie,"Adventure, Drama, Family",2009,tt0386117,6.7,109411,"BE, FR, MC, PT, US"
,"I Love You, Man",movie,"Comedy, Romance",2009,tt1155056,7,219096,"AG, BB, BS, TT"
,Duplicity,movie,"Comedy, Crime, Romance",2009,tt1135487,6.1,52542,"AR, BO, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,Mindhunters,movie,"Crime, Horror, Thriller",2004,tt0297284,6.3,64925,FR
,"Ordinary People",movie,Drama,1980,tt0081283,7.7,58153,"AG, BB, BS, HN, NI, RS, TT, US"
,"My Brilliant Career",movie,"Biography, Drama, Romance",1979,tt0079596,7.1,4925,"AG, BB, BS, HN, NI, TT, US"
,"The Kid Brother",movie,"Comedy, Drama, Family",1927,tt0018051,7.6,4929,"AG, BB, BS, HN, NI, TT, US"
